experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
wasm_aot,46,2025-02-01T14:15:33.891293,1404024372291,1705816090025,803421249764,2011165601,2657647,833826286232,153103284982,14665133280,88997888,88997888
wasm_aot,47,2025-02-01T14:15:48.664507,1408829634214,1712279988143,805036734116,2030473768,2697349,837767340023,153677287802,14738736894,115591168,141209600
wasm_aot,48,2025-02-01T14:15:52.231704,1411493690151,1715661315708,805887993289,2039480596,2712776,839206674644,153876023935,14770084172,92698624,112254976
docker_container,43,2025-02-01T14:15:56.019387,1441871781,2403687305,422821468,9671038,8486,1341819891,170567262,21354345,33462955,66314240
docker_container_and_daemon,43,2025-02-01T14:15:56.019387,4383898315,5972743916,1830147229,22162796,23334,3687132161,567622011,76096249,77654016,92172288
wasm_interpreted,39,2025-02-01T14:16:02.258320,1438172741439,1756470601348,826887979682,2069720953,2744029,857657754542,157591812334,15060787428,134295552,134316032
docker_container,44,2025-02-01T14:16:38.971021,353377734,656507227,157516484,2463590,7074,393963328,155644333,17078485,16766976,31547392
docker_container_and_daemon,44,2025-02-01T14:16:38.971021,3020923857,1006271270,236707136,3861921,10608,601173056,544815239,25753855,77105152,91885568
docker_container,45,2025-02-01T14:16:45.622837,2435332178,4347080354,1151975505,17030668,10341,2862916957,99710346,10031787,20676608,39362560
docker_container_and_daemon,45,2025-02-01T14:16:45.622837,5455084776,6612377019,2380835026,26103087,15510,4341587693,370924543,15624555,62339072,62357504
wasm_interpreted,40,2025-02-01T14:16:51.689002,1462261815159,1787096780609,843173339333,2096445972,2780901,881710870575,160435547999,15286132882,135511089,163262464
wasm_interpreted,41,2025-02-01T14:17:27.413803,1490415430249,1815587813888,862058994572,2127296961,2803520,901157730281,163560174580,15535301058,134165709,134402048
docker_container,46,2025-02-01T14:18:01.195585,2801937012,3899824688,566818169,8892867,16282,1884855771,332249991,40637406,34770944,67092480
docker_container_and_daemon,46,2025-02-01T14:18:01.195585,4326570637,6084133648,878584164,14203900,25043,2943062854,513281472,63096407,73637888,95084544
wasm_aot,49,2025-02-01T14:18:07.404451,1500966365943,1831423688772,865277756085,2168646393,2874803,908296397882,164685323264,15689213928,91535360,113483776
wasm_interpreted,42,2025-02-01T14:18:18.022800,1529161828439,1866797942860,881529096762,2194770391,2904553,925286925552,167927706466,15983990773,134301208,134418432
wasm_interpreted,43,2025-02-01T14:18:52.611979,1563878744885,1912697115906,906857333163,2210844969,2934295,948855091907,172553792052,16316952217,131656239,134316032
wasm_interpreted,44,2025-02-01T14:19:26.722908,1598941290285,1947436197092,928837957683,2236378452,2964037,966585490153,175945614608,16573576639,132252182,139395072
wasm_interpreted,45,2025-02-01T14:20:01.197952,1622147453716,1981353446258,942921173959,2258989138,2993786,987619687598,180224283841,16870127184,134221638,136249344
wasm_aot,50,2025-02-01T14:20:35.012033,1627595985180,1987953116634,943921298886,2267633028,3005729,990833275596,180818291190,16933144930,107214848,136056832
wasm_interpreted,46,2025-02-01T14:20:38.142672,1654882118962,2023437195597,962600808304,2300223979,3047295,1008680702840,183909156628,17197940493,131144499,134320128
wasm_interpreted,47,2025-02-01T14:21:12.040568,1684273142984,2064683013476,982356363976,2331033846,3077038,1030724738556,187623554375,17458714926,134307060,134406144
wasm_interpreted,48,2025-02-01T14:21:45.912196,1712254960015,2099914163648,997227000168,2353218609,3106778,1044338478009,190234574817,17789210790,131689131,134139904
wasm_interpreted,49,2025-02-01T14:22:19.097267,1742786118130,2133242145606,1014337191948,2389364457,3136522,1058424506685,192956894359,18064771010,132279540,134332416
